@relation dutch_census_data-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C10-Llast-H-weka.filters.unsupervised.attribute.MergeTwoValues-C10-F2-S3-weka.filters.unsupervised.attribute.MergeTwoValues-C10-F5-S6-weka.filters.unsupervised.attribute.MergeTwoValues-C10-F5-S6-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C10-L1-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C10-L1-H-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C10-L3-H-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C10-L2-H-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C10-L3-H-weka.filters.unsupervised.attribute.Remove-R12

@attribute sex {2,1}
@attribute age {17,15,16,13,14,11,12,3,2,1,10,7,6,5,4,9,8}
@attribute household_position {1110,1132,1210,1131,1121,1140,1122,1220}
@attribute household_size {125,126,114,112,113,111}
@attribute prev_residence_place {2,1,9}
@attribute citizenship {3,2,1}
@attribute country_birth {3,2,1}
@attribute edu_level {3,2,1,0,5,4,9}
@attribute economic_status {221,222,210,223,112,224,111,120}
@attribute cur_eco_activity {134,135,132,133,138,122,139,200,136,137,124,111,131}
@attribute Marital_status {3,2,1,4}
@attribute occupation {5_4_9,2_1}

@data
2,9,1121,112,1,1,1,5,111,137,2,2_1
1,8,1121,112,1,1,3,5,111,137,2,2_1
1,13,1121,112,1,1,1,3,111,139,2,5_4_9
2,11,1122,113,1,1,1,5,111,135,2,2_1
2,10,1131,112,1,1,1,3,111,131,3,2_1
1,10,1122,114,1,1,1,3,120,111,2,2_1
2,8,1140,112,1,1,1,2,111,138,4,5_4_9
2,8,1220,114,1,1,3,0,111,138,4,5_4_9
2,9,1121,112,1,1,1,5,111,138,2,2_1
1,10,1122,113,1,1,1,2,111,131,2,2_1
1,11,1122,113,1,1,1,4,111,136,2,2_1
2,10,1122,113,1,1,1,2,111,131,2,5_4_9
1,7,1122,126,1,1,1,3,111,135,2,5_4_9
2,7,1121,112,1,1,1,5,111,138,2,2_1
2,9,1122,113,1,1,2,1,111,135,2,5_4_9
1,9,1122,126,1,1,1,2,111,111,2,2_1
2,13,1121,112,1,1,1,1,111,135,2,5_4_9
1,6,1122,114,1,1,1,3,111,131,2,5_4_9
2,8,1131,112,1,1,1,3,111,122,1,2_1
1,6,1131,112,1,1,1,2,111,133,1,2_1
2,6,1121,112,1,1,1,3,111,136,2,5_4_9
1,8,1122,114,1,1,1,2,111,122,2,5_4_9
1,10,1122,114,1,1,1,3,111,137,2,2_1
1,11,1131,112,1,1,1,5,111,138,4,2_1
1,9,1122,114,1,1,1,3,111,136,2,5_4_9
1,11,1122,113,1,1,1,3,111,135,2,2_1
2,13,1140,112,1,1,1,2,120,139,4,2_1
1,5,1110,113,1,1,1,2,111,131,1,5_4_9
2,7,1121,112,1,1,1,4,111,135,2,5_4_9
2,6,1122,113,1,1,1,3,120,139,2,5_4_9
2,8,1121,112,1,1,1,3,111,132,2,5_4_9
1,12,1121,112,1,1,1,4,111,131,2,2_1
1,10,1122,114,2,1,1,5,111,138,2,2_1
2,10,1131,112,1,1,3,3,111,135,4,5_4_9
2,11,1122,113,1,1,1,3,111,139,2,5_4_9
2,10,1140,113,1,2,2,5,111,122,1,2_1
2,11,1122,113,1,1,1,2,111,135,2,5_4_9
1,9,1122,114,1,1,1,5,111,137,2,2_1
2,7,1122,114,1,1,1,3,111,131,2,5_4_9
1,12,1210,111,1,1,1,3,120,131,1,2_1
1,9,1210,111,1,1,1,5,120,135,4,2_1
2,9,1121,112,1,1,1,3,111,134,2,5_4_9
2,7,1122,114,1,1,1,3,111,138,2,5_4_9
1,8,1122,114,1,1,1,3,111,136,2,2_1
1,7,1122,113,1,1,1,5,111,135,2,2_1
2,9,1122,125,1,1,1,3,111,138,2,5_4_9
1,11,1122,125,1,1,1,5,111,137,2,2_1
1,8,1210,111,1,1,1,5,111,131,1,2_1
1,8,1122,114,1,1,1,3,111,131,2,2_1
2,11,1122,113,1,1,1,1,111,137,2,5_4_9
1,6,1210,111,1,1,1,3,111,136,1,5_4_9
2,6,1131,112,1,1,1,2,111,135,1,5_4_9
2,12,1210,111,1,1,1,3,111,131,1,5_4_9
1,10,1210,111,1,1,1,2,120,111,4,2_1
2,6,1121,112,1,1,1,3,111,136,2,5_4_9
1,12,1121,112,1,1,1,3,111,136,2,2_1
2,6,1122,114,1,1,1,3,111,135,2,2_1
2,10,1121,112,1,1,1,2,111,131,2,5_4_9
2,7,1121,112,1,1,1,3,111,122,2,5_4_9
2,10,1121,112,2,1,1,1,111,132,2,5_4_9
1,7,1131,112,1,1,1,3,111,135,1,2_1
1,10,1122,126,1,1,1,3,120,111,2,2_1
2,4,1110,125,1,1,1,2,111,132,1,5_4_9
1,7,1131,112,1,1,1,3,111,139,2,5_4_9
1,10,1121,112,1,1,1,5,111,137,2,2_1
2,9,1131,112,1,1,1,3,111,136,1,2_1
1,10,1122,113,1,1,1,5,111,138,2,2_1
1,7,1122,114,1,1,1,3,111,122,2,2_1
1,10,1122,114,1,1,1,3,111,137,2,2_1
2,9,1122,114,1,1,1,3,111,135,2,5_4_9
2,9,1122,113,1,1,1,2,111,135,2,5_4_9
1,10,1132,114,1,1,1,1,120,131,4,2_1
1,11,1122,126,1,1,1,5,111,137,2,2_1
2,7,1132,113,1,1,1,3,111,138,1,5_4_9
2,9,1131,112,1,1,1,5,111,137,1,2_1
2,9,1122,125,1,1,1,2,111,138,2,5_4_9
1,11,1122,114,1,1,1,5,111,137,2,2_1
2,9,1122,113,1,1,3,3,111,131,2,5_4_9
1,7,1210,111,1,1,1,3,111,135,1,5_4_9
2,8,1122,125,1,1,1,2,111,136,2,5_4_9
1,10,1210,111,1,1,1,2,111,135,1,2_1
1,10,1122,113,1,1,1,5,111,135,2,2_1
2,8,1132,125,1,1,1,5,111,138,4,2_1
2,8,1122,114,1,1,1,3,111,137,2,2_1
1,10,1122,125,1,1,1,4,111,138,2,2_1
1,12,1121,112,1,1,1,2,111,122,2,2_1
2,8,1122,114,1,1,1,2,111,133,2,5_4_9
1,7,1122,114,1,1,1,3,111,122,2,5_4_9
1,7,1122,113,1,1,1,5,120,135,2,2_1
2,12,1210,111,1,1,1,5,111,138,4,2_1
1,9,1122,125,1,1,1,5,111,137,2,2_1
1,6,1131,112,1,1,1,3,111,131,1,5_4_9
1,8,1122,125,1,1,1,3,111,136,2,5_4_9
1,11,1121,112,1,1,1,1,111,122,2,5_4_9
2,7,1122,125,1,1,1,3,120,131,2,2_1
2,10,1121,112,1,1,1,2,111,133,2,5_4_9
2,10,1122,114,1,1,1,2,111,131,2,5_4_9
2,8,1122,114,1,1,1,5,111,138,2,2_1
1,10,1122,114,1,1,1,3,111,122,2,2_1
2,7,1122,114,1,1,1,3,111,138,2,5_4_9
2,10,1122,125,1,1,1,3,111,138,2,5_4_9
2,6,1131,112,1,1,1,5,111,135,1,5_4_9
2,11,1122,125,1,1,3,5,111,137,2,5_4_9
2,11,1121,112,1,1,1,3,111,137,2,5_4_9
1,9,1122,125,1,1,1,2,111,111,2,2_1
2,4,1110,125,1,1,1,2,112,131,1,5_4_9
2,9,1122,125,1,1,1,3,111,138,2,2_1
1,10,1122,125,1,1,1,5,111,137,2,2_1
1,12,1121,112,1,1,1,3,111,122,2,2_1
1,8,1122,114,1,1,1,3,120,131,2,2_1
2,8,1122,125,1,1,1,2,111,138,2,5_4_9
2,4,1110,126,1,1,1,2,112,131,1,5_4_9
1,8,1122,125,1,1,1,3,111,111,2,5_4_9
2,7,1131,112,1,1,3,2,111,135,1,5_4_9
2,7,1140,112,1,1,3,3,111,131,4,5_4_9
2,5,1121,112,1,1,1,3,111,122,2,5_4_9
1,10,1122,114,1,1,1,3,111,138,2,5_4_9
1,7,1122,125,1,1,1,5,111,135,2,2_1
2,7,1122,125,1,1,1,3,111,124,2,5_4_9
2,11,1121,112,1,1,1,5,111,138,2,2_1
1,12,1121,112,1,1,1,2,111,138,2,2_1
1,5,1210,111,1,1,1,3,112,138,1,5_4_9
1,10,1220,114,1,1,3,2,111,138,2,5_4_9
2,4,1110,113,1,1,1,2,111,131,1,5_4_9
2,6,1122,114,1,1,1,4,111,122,2,5_4_9
1,5,1110,125,1,1,1,2,111,131,1,5_4_9
1,8,1122,114,1,1,1,1,111,133,2,2_1
1,9,1122,114,1,1,1,3,111,135,2,5_4_9
1,5,1110,114,1,1,1,2,111,122,1,5_4_9
1,8,1132,113,1,1,1,3,120,111,1,2_1
1,11,1122,113,1,1,1,2,111,132,2,5_4_9
1,11,1121,112,1,1,1,4,111,135,2,2_1
1,8,1122,113,1,1,1,1,111,135,2,5_4_9
1,11,1121,112,1,1,1,2,111,134,2,5_4_9
2,10,1131,112,1,1,1,3,111,139,4,5_4_9
1,9,1110,112,1,1,1,3,111,131,1,5_4_9
1,12,1121,112,1,1,1,1,120,111,2,2_1
2,10,1122,125,1,1,1,5,111,137,2,2_1
1,4,1110,126,1,1,1,2,112,131,1,5_4_9
1,8,1210,111,1,1,1,2,111,138,4,5_4_9
2,12,1121,112,1,1,1,2,120,131,2,2_1
2,6,1131,112,1,1,1,2,111,131,1,5_4_9
2,7,1121,112,1,1,1,3,111,135,2,5_4_9
2,7,1210,111,1,1,1,3,111,135,4,5_4_9
1,12,1122,113,1,1,1,2,111,136,2,2_1
2,9,1122,114,1,1,1,5,111,137,2,2_1
1,11,1122,114,1,1,1,3,111,122,2,2_1
1,5,1210,111,1,1,1,3,111,124,1,2_1
2,4,1110,114,1,1,1,2,112,131,1,5_4_9
1,9,1132,114,2,1,1,1,111,131,1,2_1
2,11,1121,112,1,1,1,1,111,138,2,5_4_9
2,8,1122,113,1,1,1,3,111,138,2,2_1
1,11,1121,112,1,1,1,3,111,135,2,2_1
1,8,1122,114,1,1,1,3,111,131,2,2_1
2,9,1122,114,1,1,1,1,120,138,2,2_1
2,9,1122,114,1,1,1,5,111,135,2,2_1
2,8,1122,114,1,1,1,5,111,137,2,2_1
2,7,1210,111,1,1,1,3,111,135,1,5_4_9
1,10,1122,114,1,1,1,3,111,124,2,2_1
1,9,1122,114,1,1,1,5,111,135,2,2_1
2,11,1121,112,1,1,1,2,111,122,2,5_4_9
2,4,1110,114,1,1,1,3,112,131,1,5_4_9
1,10,1122,125,1,1,1,5,111,135,2,2_1
2,11,1122,113,1,1,1,2,111,131,2,5_4_9
1,6,1131,112,1,1,1,3,111,131,1,5_4_9
2,6,1131,112,1,1,1,5,111,122,1,2_1
1,5,1210,111,1,1,1,2,111,131,1,5_4_9
2,7,1132,114,1,1,3,2,111,131,1,5_4_9
1,9,1122,114,1,1,1,2,111,131,2,5_4_9
2,9,1121,112,1,1,1,3,111,136,2,2_1
2,11,1121,112,1,1,1,5,111,138,2,2_1
2,11,1121,112,1,1,1,1,111,139,2,5_4_9
1,10,1210,111,2,1,1,3,111,122,4,2_1
1,11,1121,112,1,1,1,1,111,122,2,5_4_9
1,5,1110,114,1,1,1,3,111,133,1,5_4_9
2,15,1121,112,1,1,1,5,120,131,2,2_1
1,8,1132,114,1,1,1,3,111,131,1,5_4_9
1,4,1110,114,1,1,1,2,112,133,1,5_4_9
2,10,1122,114,1,1,1,2,111,124,2,5_4_9
2,5,1210,111,1,1,1,2,112,135,1,5_4_9
1,11,1122,113,1,1,1,3,111,136,2,5_4_9
1,10,1122,114,1,1,1,2,111,133,2,5_4_9
2,7,1122,113,1,1,1,5,111,137,2,2_1
2,6,1121,112,1,1,1,1,111,131,2,5_4_9
2,5,1210,111,1,1,1,3,111,131,1,5_4_9
1,11,1122,113,1,1,1,4,111,122,2,2_1
1,9,1122,114,1,1,3,5,111,135,2,2_1
2,12,1121,112,1,1,1,2,111,137,2,5_4_9
1,7,1122,113,1,1,1,5,111,133,2,2_1
1,5,1131,112,1,1,1,5,111,135,1,2_1
2,8,1122,114,1,1,1,5,111,138,2,2_1
2,11,1121,112,1,1,1,5,111,137,2,2_1
2,5,1110,126,1,1,1,2,112,131,1,5_4_9
1,8,1122,114,1,1,1,3,111,131,2,5_4_9
1,9,1122,114,1,1,1,5,111,136,2,2_1
1,4,1110,125,1,1,1,3,111,131,1,5_4_9
2,9,1121,112,1,1,1,5,111,137,2,2_1
2,11,1122,114,1,1,1,2,111,135,2,5_4_9
1,6,1132,113,1,1,1,5,111,132,1,5_4_9
2,7,1122,113,1,1,1,3,111,122,2,5_4_9
2,12,1210,111,1,1,1,5,111,138,1,5_4_9
1,10,1122,114,1,1,1,5,111,137,2,2_1
2,6,1131,112,1,1,1,1,111,139,4,5_4_9
1,6,1131,112,1,1,1,5,111,133,1,2_1
2,6,1131,112,1,1,1,3,111,131,1,5_4_9
2,7,1132,125,1,1,1,5,111,137,1,2_1
2,9,1210,111,1,1,1,3,111,122,1,2_1
2,12,1121,112,1,1,1,1,111,131,2,5_4_9
2,7,1140,112,1,1,1,5,111,137,1,2_1
1,8,1132,113,1,1,1,5,111,135,1,2_1
1,10,1122,125,1,1,1,5,111,122,2,2_1
2,8,1121,112,1,1,1,5,120,111,2,2_1
1,12,1122,113,1,1,1,3,120,135,2,2_1
1,9,1122,125,1,1,1,3,111,131,2,5_4_9
2,11,1122,126,1,1,1,3,111,138,2,5_4_9
2,9,1122,125,1,1,1,5,111,138,2,2_1
2,11,1210,111,1,1,1,5,111,137,3,5_4_9
1,11,1121,112,1,1,1,3,111,135,2,2_1
1,8,1122,125,1,1,1,5,111,137,2,2_1
1,9,1122,125,1,1,1,3,111,122,2,2_1
1,7,1122,114,1,1,1,3,111,136,2,5_4_9
2,9,1122,114,1,1,1,2,111,138,2,5_4_9
1,7,1122,125,1,1,1,5,111,137,2,2_1
2,6,1121,112,1,1,1,3,111,138,2,5_4_9
1,11,1122,125,1,1,1,3,111,133,2,5_4_9
2,7,1122,114,1,1,1,3,111,135,2,5_4_9
2,8,1121,112,1,1,1,3,120,111,2,2_1
2,8,1122,113,1,1,1,3,111,131,2,5_4_9
1,12,1121,112,1,1,1,3,120,131,2,2_1
2,5,1131,112,1,1,1,3,111,138,1,5_4_9
1,9,1110,112,1,1,1,3,111,122,1,5_4_9
1,4,1110,125,1,1,1,2,112,131,1,5_4_9
1,7,1122,113,1,1,1,3,111,135,2,5_4_9
2,9,1140,113,1,1,1,3,111,138,4,2_1
2,6,1122,113,1,1,1,3,111,131,2,5_4_9
2,8,1122,114,1,1,1,4,111,122,2,5_4_9
1,11,1122,113,1,1,1,5,111,135,2,2_1
1,7,1121,112,1,1,1,3,111,122,2,2_1
1,8,1131,112,1,1,1,3,111,122,1,2_1
1,5,1110,114,1,1,1,3,111,135,1,5_4_9
1,7,1132,113,1,1,1,5,111,135,1,2_1
1,6,1122,113,1,1,1,1,111,133,2,5_4_9
1,11,1121,112,1,1,1,1,111,122,2,5_4_9
1,9,1122,113,1,1,1,1,111,122,2,5_4_9
1,11,1121,112,1,1,1,2,111,131,2,2_1
2,8,1122,113,1,1,1,5,111,139,2,2_1
1,11,1122,113,1,1,1,3,111,122,2,2_1
1,7,1121,112,1,1,1,5,120,135,2,2_1
1,8,1122,114,1,1,1,3,111,122,2,2_1
1,6,1131,112,2,1,1,3,120,131,1,5_4_9
1,5,1110,126,2,1,1,5,111,135,1,2_1
1,5,1121,112,1,1,1,5,111,131,2,5_4_9
1,9,1122,126,1,1,1,2,111,133,2,5_4_9
1,7,1210,111,1,1,1,5,111,131,1,5_4_9
2,5,1110,113,1,1,1,2,112,135,1,5_4_9
1,9,1122,114,1,1,1,3,111,135,2,2_1
2,11,1121,112,1,1,1,3,120,139,2,5_4_9
2,5,1110,113,1,1,1,3,111,133,1,2_1
2,9,1122,113,1,1,1,3,111,139,2,2_1
2,7,1122,113,1,1,1,2,120,131,2,2_1
1,8,1131,112,1,1,1,3,111,122,1,2_1
2,5,1131,112,1,1,1,3,112,131,1,5_4_9
1,10,1122,114,1,1,1,2,111,122,2,2_1
1,8,1122,113,1,1,1,3,111,122,2,5_4_9
2,8,1131,112,1,1,1,3,111,132,1,2_1
1,11,1210,111,1,1,1,3,111,131,1,2_1
1,6,1210,111,1,1,1,2,111,135,1,5_4_9
2,5,1110,113,1,1,1,3,111,131,1,5_4_9
1,5,1110,113,1,1,1,2,111,132,1,5_4_9
1,12,1121,112,1,1,1,2,111,131,2,2_1
2,6,1131,112,1,1,1,5,111,138,1,2_1
2,8,1122,114,1,1,2,5,111,136,2,2_1
1,10,1122,113,1,1,1,5,111,136,2,2_1
1,6,1210,111,1,3,3,1,111,132,2,5_4_9
2,9,1132,113,1,1,1,3,111,135,4,5_4_9
2,4,1110,114,1,1,1,3,112,132,1,5_4_9
2,8,1121,112,1,1,1,3,111,124,2,2_1
2,7,1122,114,1,1,1,3,111,138,2,2_1
1,8,1210,111,1,1,1,2,111,124,4,5_4_9
1,8,1122,113,1,1,1,4,111,124,2,2_1
1,5,1110,114,1,1,1,3,111,122,1,5_4_9
1,9,1210,111,1,1,1,3,120,139,1,2_1
2,7,1132,113,1,1,1,3,111,137,1,2_1
1,7,1132,114,1,1,1,3,111,131,1,2_1
2,8,1122,114,1,1,1,5,111,137,2,2_1
1,11,1122,113,1,1,1,2,120,111,2,2_1
1,7,1122,113,1,1,1,5,111,135,2,2_1
2,11,1121,112,1,1,1,5,111,137,2,2_1
1,10,1122,114,1,1,1,5,111,139,2,2_1
2,8,1122,114,1,1,1,3,111,122,2,5_4_9
1,9,1121,112,1,1,1,5,111,136,2,2_1
2,7,1121,112,1,1,1,3,120,139,2,5_4_9
1,9,1122,125,1,1,1,5,111,136,2,2_1
1,10,1122,125,1,1,1,5,111,137,2,2_1
2,7,1122,113,1,1,1,2,111,131,2,5_4_9
1,5,1110,125,1,1,1,1,111,138,1,5_4_9
2,10,1122,113,1,1,1,5,111,137,2,2_1
2,11,1131,112,1,1,1,2,111,137,3,5_4_9
2,5,1131,112,1,1,1,3,111,132,1,5_4_9
1,10,1122,114,1,1,1,5,111,122,2,2_1
2,12,1121,112,1,1,1,2,120,111,2,2_1
1,9,1122,114,1,1,1,3,111,133,2,2_1
1,5,1110,113,1,1,1,3,111,135,1,2_1
1,7,1132,114,1,1,1,2,111,132,1,5_4_9
2,9,1140,113,1,1,1,3,111,135,4,5_4_9
2,11,1121,112,1,2,2,5,111,138,2,2_1
2,9,1122,114,1,1,1,3,111,138,2,5_4_9
2,11,1121,112,1,1,1,5,111,137,2,2_1
1,9,1122,125,1,1,1,5,120,135,2,2_1
2,9,1122,125,1,1,1,1,111,138,2,5_4_9
1,9,1122,114,1,1,1,5,111,122,2,2_1
1,6,1131,112,2,1,1,3,111,124,1,2_1
1,6,1121,112,1,1,1,3,111,131,2,2_1
2,10,1121,112,1,1,1,3,111,137,2,2_1
1,6,1131,112,1,1,1,5,111,134,1,2_1
1,8,1210,111,1,1,1,2,111,131,1,5_4_9
1,8,1132,113,1,1,1,5,111,135,1,2_1
1,10,1131,112,1,1,1,3,111,134,4,2_1
1,9,1210,111,1,1,1,5,111,137,1,2_1
2,10,1122,113,1,1,1,3,120,131,2,2_1
1,8,1122,114,1,1,1,2,111,133,2,2_1
2,9,1122,114,1,1,1,5,111,135,2,2_1
1,9,1121,112,1,1,1,2,111,124,2,5_4_9
1,7,1121,112,1,1,1,2,111,132,2,2_1
1,8,1140,113,1,1,1,2,111,138,2,5_4_9
1,6,1131,112,1,1,1,3,111,124,1,5_4_9
2,8,1132,125,1,1,3,1,111,135,4,5_4_9
2,12,1121,112,1,1,3,2,120,131,2,2_1
2,6,1131,112,1,1,1,5,111,136,1,5_4_9
1,7,1121,112,1,1,1,3,111,122,2,5_4_9
2,4,1110,126,1,1,1,3,112,131,1,5_4_9
2,10,1140,112,1,1,1,1,111,124,3,5_4_9
2,7,1131,112,1,1,1,3,111,131,1,5_4_9
2,5,1110,114,1,1,1,3,112,131,1,5_4_9
1,4,1110,125,1,1,1,2,112,132,1,5_4_9
2,7,1131,112,1,1,1,3,111,135,1,5_4_9
2,4,1110,125,1,1,1,3,111,139,1,5_4_9
1,8,1122,113,1,1,1,5,111,122,2,2_1
1,7,1122,113,1,1,1,3,111,111,2,2_1
2,6,1131,112,1,1,1,5,111,137,1,2_1
1,9,1121,112,1,1,1,2,111,122,2,5_4_9
1,7,1210,111,1,1,1,3,111,135,4,5_4_9
2,9,1140,112,1,1,1,3,111,138,4,5_4_9
1,9,1122,113,1,2,2,1,111,135,2,2_1
2,8,1121,112,1,1,1,3,111,135,2,5_4_9
1,8,1121,112,1,1,1,1,111,111,2,5_4_9
1,4,1110,113,1,1,1,1,111,135,1,5_4_9
1,9,1131,112,1,1,1,5,111,135,1,2_1
2,9,1132,114,1,1,1,3,111,138,4,5_4_9
1,10,1122,114,1,1,1,5,111,137,2,2_1
2,10,1210,111,1,1,1,5,111,137,1,2_1
2,9,1122,113,1,1,1,3,120,131,2,2_1
2,9,1122,114,1,1,1,5,111,137,2,2_1
1,6,1210,111,1,1,1,5,111,124,1,5_4_9
1,11,1122,126,1,1,1,5,120,111,2,2_1
1,6,1131,112,1,1,1,3,111,136,1,5_4_9
1,9,1122,114,1,1,1,5,111,122,2,2_1
1,10,1122,125,1,1,1,5,111,134,2,2_1
2,12,1121,112,1,1,1,2,111,131,2,5_4_9
2,8,1122,114,1,1,1,2,111,135,2,5_4_9
1,10,1122,125,1,1,1,4,120,111,2,2_1
2,10,1121,112,1,1,1,2,111,131,2,5_4_9
2,10,1122,113,1,1,1,1,111,138,2,5_4_9
2,10,1131,112,1,1,1,1,120,132,1,2_1
1,12,1122,113,1,1,1,3,111,134,2,2_1
2,7,1121,112,1,1,1,4,111,138,2,5_4_9
2,8,1121,112,1,1,1,5,111,134,2,2_1
1,11,1122,114,1,1,1,5,111,124,2,2_1
2,10,1122,125,1,1,1,3,111,138,2,2_1
1,11,1122,113,1,1,1,3,111,139,2,2_1
2,5,1131,112,1,1,1,3,111,132,1,5_4_9
2,9,1122,126,1,1,1,2,111,138,2,5_4_9
2,7,1122,114,1,2,2,1,111,138,2,5_4_9
1,10,1122,114,1,1,1,3,111,133,2,5_4_9
1,11,1122,113,1,1,1,2,120,111,2,2_1
1,11,1210,111,1,1,1,5,111,134,2,2_1
1,12,1121,112,1,1,1,1,111,135,2,5_4_9
2,11,1121,112,1,1,1,2,120,111,2,2_1
1,9,1122,126,1,1,1,5,111,131,2,2_1
1,12,1121,112,1,1,1,2,120,111,2,2_1
2,7,1122,113,1,1,1,3,111,132,2,5_4_9
2,9,1131,112,1,1,1,5,111,135,1,2_1
2,9,1122,113,1,1,3,3,111,138,2,5_4_9
2,4,1110,125,1,1,1,2,111,131,1,5_4_9
1,6,1131,112,1,1,1,2,111,122,1,5_4_9
2,8,1122,114,1,1,1,2,111,122,2,5_4_9
1,10,1122,113,1,1,1,5,111,135,2,2_1
1,11,1122,113,1,1,1,1,111,133,2,5_4_9
1,7,1131,112,1,1,3,5,111,135,1,2_1
1,10,1122,114,1,1,1,5,111,134,2,2_1
2,7,1122,114,1,1,1,3,111,131,2,5_4_9
1,7,1131,112,1,1,1,5,111,122,1,2_1
1,8,1132,125,1,1,1,3,111,111,1,2_1
1,10,1121,112,1,1,1,5,111,122,2,2_1
1,7,1121,112,1,1,1,2,120,111,2,2_1
2,6,1210,111,1,1,3,5,111,135,1,2_1
2,7,1122,114,1,1,1,3,111,132,2,5_4_9
2,10,1132,114,1,1,1,3,120,131,4,2_1
2,9,1122,113,1,1,1,3,111,132,2,5_4_9
2,9,1121,112,1,1,1,3,111,135,2,2_1
2,4,1110,114,1,1,1,2,112,138,1,5_4_9
2,7,1122,114,1,1,1,3,111,135,2,5_4_9
1,8,1132,125,1,1,1,3,111,122,4,2_1
2,7,1131,112,1,1,1,5,111,135,1,2_1
1,8,1122,113,1,1,1,2,111,135,2,5_4_9
1,10,1122,114,1,1,1,3,111,135,2,2_1
2,6,1131,112,1,1,2,2,111,122,1,5_4_9
2,11,1122,113,1,1,1,5,111,137,2,2_1
2,11,1122,114,1,1,1,3,111,138,2,5_4_9
2,13,1131,112,1,1,3,2,111,131,4,5_4_9
1,10,1122,114,1,1,1,5,111,135,2,2_1
1,6,1131,112,1,1,1,2,111,131,1,5_4_9
2,8,1122,114,1,1,1,2,111,135,2,5_4_9
1,9,1122,114,1,1,1,3,111,136,2,2_1
1,8,1122,126,1,1,3,2,111,135,2,5_4_9
1,4,1110,114,1,1,1,3,112,111,1,5_4_9
2,11,1121,112,1,1,1,1,111,131,2,5_4_9
2,7,1122,125,1,1,3,3,111,138,2,5_4_9
2,6,1210,111,1,1,1,5,111,122,1,2_1
2,7,1131,112,1,1,2,5,111,138,4,2_1
2,13,1121,112,1,1,1,3,120,138,2,2_1
2,9,1122,113,1,1,1,5,111,136,2,2_1
2,4,1110,114,1,1,1,1,112,131,1,5_4_9
2,10,1121,112,1,3,3,1,111,132,2,5_4_9
1,9,1122,126,1,1,1,5,111,122,2,2_1
2,5,1110,113,1,1,1,5,111,138,1,2_1
2,4,1110,113,1,1,1,2,112,122,1,5_4_9
1,12,1210,111,1,1,1,2,111,135,1,5_4_9
2,8,1132,114,1,1,1,2,111,135,4,5_4_9
1,4,1110,125,1,1,1,2,112,122,1,5_4_9
2,10,1121,113,1,1,1,3,111,138,2,5_4_9
1,5,1131,112,1,1,1,4,112,138,1,5_4_9
1,12,1121,112,1,1,1,5,111,139,2,2_1
1,11,1122,113,1,1,1,2,111,131,2,2_1
1,12,1122,114,1,1,1,2,120,111,2,2_1
1,8,1122,114,1,1,1,2,111,131,2,2_1
1,9,1122,114,1,1,1,1,111,133,2,5_4_9
2,7,1122,114,1,1,1,5,111,137,2,2_1
2,6,1131,112,1,1,1,5,111,134,1,5_4_9
1,8,1122,114,1,1,1,5,111,131,2,2_1
2,13,1121,112,1,1,1,2,111,137,2,5_4_9
2,11,1210,111,1,1,1,3,111,137,2,5_4_9
2,7,1131,112,1,1,1,5,111,122,1,2_1
2,12,1210,111,1,1,1,5,111,136,3,2_1
1,10,1122,125,1,1,1,3,111,122,2,2_1
2,11,1121,112,1,1,1,2,111,135,2,5_4_9
2,7,1131,112,1,1,1,3,111,122,1,5_4_9
2,5,1122,113,1,1,1,3,120,135,2,2_1
2,10,1121,112,1,1,1,1,111,122,2,5_4_9
2,5,1121,112,1,1,1,5,111,137,2,2_1
2,6,1121,112,1,1,1,3,111,131,2,5_4_9
2,11,1121,112,1,1,1,5,111,136,2,2_1
2,5,1121,112,1,1,1,3,111,131,2,5_4_9
1,7,1210,111,1,1,1,5,111,136,1,2_1
2,8,1210,111,1,1,2,3,111,138,1,5_4_9
1,12,1121,112,1,1,1,4,111,124,2,2_1
1,5,1110,126,1,1,1,5,111,122,1,2_1
1,10,1122,114,1,1,1,2,111,122,2,5_4_9
2,8,1122,113,1,1,1,2,111,131,2,5_4_9
2,8,1210,111,1,1,1,3,111,131,4,5_4_9
2,11,1121,112,1,1,1,2,111,122,2,5_4_9
2,6,1132,113,1,1,1,2,111,139,1,5_4_9
1,8,1122,113,1,1,1,5,111,122,2,2_1
1,8,1122,114,1,1,1,3,111,122,2,5_4_9
2,5,1110,125,1,1,1,3,112,139,1,5_4_9
1,8,1122,114,1,1,1,5,111,135,2,2_1
1,11,1122,114,1,1,1,4,120,131,2,2_1
2,9,1140,112,1,1,1,5,111,137,1,2_1
1,11,1122,113,1,1,1,5,111,139,2,2_1
2,5,1131,112,1,1,1,3,111,131,1,5_4_9
1,11,1131,112,1,1,1,3,111,135,4,5_4_9
2,11,1122,113,1,1,1,2,120,111,2,2_1
2,5,1110,114,1,1,1,3,111,134,1,5_4_9
1,9,1122,114,1,1,1,5,111,136,2,2_1
1,11,1140,112,1,1,1,5,111,137,3,2_1
2,7,1131,112,1,1,1,2,111,131,1,5_4_9
1,6,1131,112,1,1,1,5,112,132,1,2_1
